ligandName,Frames,mode,complex,receptor,ligand,Internal,Van der Waals,Electrostatic,Polar Solvation,Non-Polar Solvation,Gas,Solvation,TOTAL,status
ligand,2,gb,1724.3699767999997,1695.2719180800002,56.10970944,-1.1013412404281553e-13,-25.644700000000217,-7.302800000000246,8.89640000000001,-2.9605507200000125,-32.94750000000048,5.935849279999998,-27.01165072000048,S
ligand,3,gb,1703.90351632,1673.0314804799996,56.38709079999999,1.4921397450962106e-13,-22.506999999999834,-9.405500000000204,9.499199999999934,-3.101754959999992,-31.9125,6.397445039999942,-25.51505496000005,S
ligand,4,gb,1671.4041242399996,1634.16648656,64.0815036,-6.750155989720953e-14,-25.286200000000004,-8.213500000000064,9.990000000000087,-3.3341659200000056,-33.49970000000008,6.655834080000084,-26.84386592,S
ligand,5,gb,1759.60742104,1737.3336264800002,48.75785823999999,7.993605777301127e-14,-24.62029999999998,-9.206599999999996,10.404200000000058,-3.061363680000011,-33.82690000000014,7.342836320000047,-26.484063680000087,S
ligand,6,gb,1792.0322472800003,1763.2235463200004,56.93197984,9.999999993226538e-05,-26.566699999999884,-8.222100000000236,10.031999999999904,-3.366578879999991,-34.78870000000012,6.6654211199999125,-28.123278880000207,S
ligand,7,gb,1697.3427652800003,1660.4697653599997,60.79864671999999,-9.999999989496187e-05,-22.010599999999883,-9.2122000000001,10.245699999999967,-2.948446799999993,-31.222699999999904,7.297253199999974,-23.92544679999993,S
ligand,8,gb,1736.5080341600008,1702.5530500800007,57.57975895999999,9.99999998487766e-05,-22.122499999999945,-9.65450000000008,10.717200000000002,-2.565074880000008,-31.77690000000009,8.152125119999994,-23.624774880000096,S
ligand,9,gb,1747.3009610399995,1712.7205454400007,59.629659200000006,9.99999997830514e-05,-23.297700000000034,-7.364000000000519,8.628800000000105,-3.0164436000000063,-30.661700000000334,5.612356400000099,-25.049343600000235,S
ligand,10,gb,1662.5979592,1637.5277460000002,49.62929687999999,4.263256414560601e-14,-22.90629999999991,-8.315000000000097,9.796299999999915,-3.134083680000008,-31.221399999999942,6.662216319999909,-24.559183680000032,S
ligand,11,gb,1747.4129543199997,1721.8716918399996,52.77414456,2.469136006766348e-13,-24.73190000000007,-10.11149999999988,10.56530000000006,-2.954782080000004,-34.84349999999995,7.610517920000057,-27.232982079999893,S
ligand,12,gb,1767.2749999999996,1730.2870548800004,60.90781855999998,-9.99999998239076e-05,-23.02079999999986,-8.574200000000294,10.745199999999942,-3.0699734400000147,-31.594900000000088,7.675226559999928,-23.919673440000164,S
ligand,13,gb,1759.9899829600004,1729.11245384,54.60198431999999,-0.0001000000001809,-21.681300000000157,-9.56009999999964,10.58310000000006,-3.066055199999992,-31.24139999999988,7.517044800000066,-23.724355199999813,S
ligand,14,gb,1702.73193224,1675.8191270400005,53.43494151999999,0.0001000000003461,-25.205999999999896,-9.145700000000332,10.557799999999997,-2.7283363200000195,-34.351800000000175,7.829463679999977,-26.5223363200002,S
ligand,15,gb,1765.95550856,1737.0044604800012,56.06984624,2.771116669464391e-13,-25.066299999999924,-11.056700000000143,12.15369999999992,-3.149498159999998,-36.122900000000215,9.004201839999922,-27.11869816000029,S
ligand,16,gb,1683.9452324000006,1655.7681808000004,55.74110248,9.999999987186924e-05,-26.08500000000009,-7.719999999999603,9.369000000000074,-3.128150879999999,-33.805099999999754,6.240849120000076,-27.56425087999968,S
ligand,17,gb,1733.5910420799996,1707.7812618400003,55.58203528,-1.1368683772161605e-13,-28.46480000000001,-7.216700000000221,9.176700000000016,-3.267455040000003,-35.68150000000014,5.909244960000011,-29.77225504000013,S
ligand,18,gb,1660.1733092000009,1631.0869367200005,56.11963343999999,1.794120407794253e-13,-24.623399999999894,-8.808899999999941,9.687400000000036,-3.2883609600000074,-33.43229999999995,6.399039040000028,-27.03326095999992,S
ligand,19,gb,1708.66047904,1679.6125955999998,55.00862752,-9.999999995713438e-05,-24.655900000000077,-7.898300000000274,9.550299999999936,-2.956744079999993,-32.554200000000165,6.593555919999943,-25.960644080000225,S
ligand,20,gb,1709.3263204799998,1679.1657054399996,59.83984336,9.237055564881302e-14,-27.98590000000015,-9.206200000000086,10.844099999999925,-3.3312283199999966,-37.19220000000016,7.512871679999928,-29.679328320000227,S
ligand,21,gb,1665.9837883199998,1640.8155487200004,55.23613856,-0.0001000000001827,-28.715400000000084,-7.899200000000172,9.848500000000003,-3.3016989599999977,-36.614600000000216,6.546801040000007,-30.06779896000021,S
ligand,22,gb,1735.8897072000002,1699.14025136,62.39837048,-0.0002000000001167,-23.70329999999988,-10.370299999999828,11.509500000000006,-3.0846146399999967,-34.07349999999981,8.42488536000001,-25.648614639999803,S
ligand,23,gb,1675.0723177600005,1643.7877820800004,54.94929775999999,-9.999999995713438e-05,-22.6791,-8.077499999999995,10.085600000000005,-2.993662079999981,-30.75670000000003,7.091937920000024,-23.664762080000006,S
ligand,24,gb,1744.2032272799995,1702.65507968,65.66869208000001,-0.0001999999999107,-22.78289999999996,-7.559399999999833,9.107200000000011,-2.8852444799999866,-30.342199999999824,6.2219555200000265,-24.1202444799998,S
ligand,25,gb,1713.2300644,1680.345950079999,58.54715464,1.1546319456101628e-13,-23.89509999999992,-8.594700000000062,9.962400000000098,-3.135640319999995,-32.489800000000024,6.826759680000103,-25.66304031999992,S
ligand,26,gb,1727.4553609599998,1694.0080280799996,62.40956664000003,0.0001999999997579,-27.5284,-7.947599999999816,9.767000000000042,-3.2534337599999974,-35.476100000000024,6.513566240000045,-28.962533759999975,S
ligand,27,gb,1627.42716848,1598.7355760000005,53.36030024000001,9.999999990029096e-05,-22.734100000000154,-7.932400000000453,8.942300000000094,-2.9446077600000007,-30.66640000000043,5.997692240000093,-24.66870776000033,S
ligand,28,gb,1712.4405240800002,1682.2120474400003,57.26454847999998,2.0605739337042905e-13,-26.055699999999835,-6.253300000000003,8.373299999999976,-3.100371840000008,-32.30899999999984,5.272928159999967,-27.036071839999877,S
ligand,29,gb,1771.3371844800004,1739.9993900799989,59.56511832,2.700062395888381e-13,-26.435399999999795,-6.94259999999977,8.165899999999976,-3.0152239199999906,-33.3779999999996,5.150676079999985,-28.227323919999616,S
ligand,30,gb,1702.11297024,1671.9708502400003,57.235646560000006,0.0001999999998805,-25.18889999999994,-7.486100000000046,8.706899999999948,-3.125626560000004,-32.674900000000044,5.581273439999944,-27.0936265600001,S
ligand,31,gb,1666.8695590399996,1631.564955600001,56.20885168,-6.927791673660978e-14,-18.665700000000065,-8.45340000000051,8.842899999999927,-2.6280482399999987,-27.11920000000053,6.214851759999929,-20.9043482400006,S
ligand,32,gb,1715.56962728,1684.8020706399998,58.44017903999999,-3.730349362740526e-13,-26.73600000000009,-6.2305999999997965,8.426999999999918,-3.1330224,-32.96659999999986,5.293977599999918,-27.67262239999994,S
ligand,33,gb,1737.0866344000003,1700.6253712000002,62.36473032000001,-2.8776980798284063e-13,-22.912900000000004,-10.929199999999843,10.974600000000024,-3.035967119999984,-33.842099999999895,7.938632880000039,-25.903467119999856,S
ligand,34,gb,1700.6947821600002,1674.7017511999998,50.05418056000001,-9.999999999621424e-05,-21.965999999999784,-7.714799999999887,8.430399999999954,-2.8106496000000187,-29.680799999999728,5.619750399999935,-24.06104959999979,S
ligand,35,gb,1708.1280252000004,1682.7001294399995,49.15108903999999,-9.99999999073964e-05,-21.495000000000005,-8.419300000000009,8.954799999999931,-2.763593279999995,-29.91429999999997,6.191206719999936,-23.723093280000032,S
ligand,36,gb,1698.28151984,1669.6177208799998,57.913768880000006,-1.7053025658242404e-13,-27.686199999999896,-6.974299999999762,8.503999999999966,-3.0934699199999867,-34.66049999999967,5.41053007999998,-29.249969919999693,S
ligand,37,gb,1774.6173947199998,1743.8659923199998,59.91951207999999,2.220446049250313e-13,-27.2182000000002,-8.103000000000012,9.424100000000008,-3.2710096800000046,-35.321100000000136,6.153090320000004,-29.16800968000013,S
ligand,38,gb,1665.3227652000005,1640.1481008000003,48.64736552,-0.0002000000000563,-21.492000000000004,-7.804700000000223,8.839700000000011,-3.0155011199999984,-29.29670000000035,5.824198880000013,-23.472501120000334,S
ligand,39,gb,1704.7478208800003,1674.5538072800005,59.47085888,-1.0302869668521453e-13,-27.12569999999989,-7.865499999999653,8.993899999999982,-3.279545280000005,-34.9911999999997,5.714354719999977,-29.276845279999723,S
ligand,40,gb,1709.202895440001,1679.4518172799992,55.33439823999999,0.0001000000002449,-24.232599999999863,-6.30739999999998,8.028200000000044,-3.071620079999984,-30.539999999999903,4.95657992000006,-25.583420079999843,S
ligand,41,gb,1759.7445356799997,1726.8875666400002,59.38685152,-0.0001000000001187,-24.422700000000106,-7.837999999999645,8.93819999999997,-3.2072824800000053,-32.260699999999844,5.730917519999965,-26.52978247999988,S
ligand,42,gb,1659.5750403999998,1629.17176096,57.53841688000001,9.99999998327894e-05,-24.718999999999923,-8.570800000000265,9.342399999999992,-3.1878374400000027,-33.28980000000019,6.15456255999999,-27.135237440000203,S
ligand,43,gb,1684.4364099999991,1657.4900676000009,56.39607367999999,7.105427357601002e-15,-28.12140000000022,-6.428100000000089,8.126900000000031,-3.0271312800000154,-34.54950000000045,5.099768720000016,-29.449731280000435,S
ligand,44,gb,1724.42196168,1691.9735827999998,59.15334127999999,0.0002000000000066,-25.48690000000003,-5.775399999999999,7.751900000000007,-3.1947624000000188,-31.262299999999964,4.557137599999988,-26.705162399999978,S
ligand,45,gb,1741.5923219999995,1701.8999637599998,64.06959151999999,-1.5276668818842157e-13,-21.94989999999997,-7.834999999999944,8.717200000000048,-3.309533279999989,-29.784899999999872,5.4076667200000585,-24.37723327999981,S
ligand,46,gb,1715.3367139200006,1689.61719288,53.79240072000001,-0.0001999999999426,-26.133899999999866,-5.989899999999564,7.937099999999973,-3.885979679999997,-32.12389999999954,4.051120319999976,-28.072779679999563,S
ligand,47,gb,1730.843065120001,1698.8639923999997,58.654859040000005,-9.999999981502584e-05,-24.41539999999993,-7.556999999999471,8.38459999999991,-3.0878863199999964,-31.97229999999955,5.296713679999914,-26.675586319999635,S
ligand,48,gb,1732.84301008,1697.4404287200002,61.58925591999999,9.999999995891072e-05,-24.01910000000004,-7.288900000000471,8.110700000000044,-2.989474560000021,-31.308000000000373,5.121225440000023,-26.18677456000035,S
ligand,49,gb,1722.2376694399995,1697.36795952,50.22928272,-0.0001000000001791,-22.984300000000133,-8.91429999999982,9.61190000000006,-3.0727728,-31.89859999999993,6.53912720000006,-25.359472799999875,S
ligand,50,gb,1723.1646782399994,1693.5853623199998,58.98515047999999,9.999999994292352e-05,-27.278700000000025,-8.842999999999915,10.05659999999999,-3.3408345600000144,-36.12170000000002,6.715765439999976,-29.405934560000045,S
ligand,51,gb,1687.0673551999994,1664.15573648,50.6673784,9.999999997845066e-05,-25.77810000000004,-8.500799999999728,9.572200000000064,-3.0491596799999967,-34.278899999999624,6.5230403200000655,-27.75585967999956,S
ligand,52,gb,1706.2819134399997,1682.1267572799995,48.09566040000001,-2.238209617644316e-13,-21.425599999999825,-8.675699999999946,9.364699999999978,-3.2039042400000053,-30.101099999999903,6.1607957599999725,-23.94030423999993,S
ligand,53,gb,1725.4816400799998,1703.1809985600005,48.52115864000001,-0.0001000000000086,-24.70940000000008,-6.7676000000002,8.323599999999992,-3.06701712,-31.476900000000057,5.256582879999993,-26.220317120000065,S
ligand,54,gb,1740.5982047200005,1718.394597840001,48.38714568,-1.2079226507921706e-13,-24.168600000000065,-7.636400000000346,8.734500000000022,-3.1130387999999884,-31.805000000000405,5.6214612000000335,-26.18353880000037,S
ligand,55,gb,1689.2437181599996,1672.6558705600007,44.66081376,-1.0125233984581429e-13,-26.05970000000012,-7.750500000000056,8.997899999999934,-3.2606661599999964,-33.8102000000001,5.737233839999938,-28.072966160000163,S
ligand,56,gb,1662.8197471999997,1633.18813224,55.73463384,-0.0001000000000583,-23.67850000000005,-10.467400000000112,11.137400000000046,-3.094418879999994,-34.14580000000024,8.042981120000052,-26.102818880000186,S
ligand,57,gb,1708.9087221599996,1688.1402969600003,50.66767792,-0.0002000000000528,-27.20809999999999,-10.628599999999851,11.613499999999966,-3.675852719999999,-37.83669999999982,7.937647279999967,-29.89905271999985,S
ligand,58,gb,1674.8600172799995,1653.1168301600003,51.106823600000006,-0.0002000000003858,-26.5892,-9.472899999999818,10.455900000000044,-3.75723648,-36.06219999999986,6.698663520000044,-29.36353647999982,S
ligand,59,gb,1713.09706296,1691.8549366400002,52.01286112,0.0002000000003015,-28.14459999999998,-10.792900000000184,11.83169999999994,-3.665134799999995,-38.93750000000031,8.166565199999946,-30.77093480000036,S
ligand,60,gb,1683.0526135999996,1655.1198371999997,56.77145303999999,1.2079226507921706e-13,-25.85150000000001,-11.147600000000018,11.46300000000002,-3.3025766400000065,-36.99909999999997,8.160423360000014,-28.838676639999957,S
ligand,61,gb,1734.5585601600003,1709.2069983200006,55.0448084,-9.999999994469988e-05,-27.38309999999997,-7.366400000000546,8.427500000000016,-3.371146560000009,-34.74950000000044,5.056353440000007,-29.693146560000432,S
ligand,62,gb,1726.2843639200005,1700.0647399999991,53.89807512,0.0001000000001116,-24.994899999999998,-8.5898999999997,9.51719999999994,-3.610951199999999,-33.58479999999963,5.90624879999994,-27.67855119999969,S
ligand,63,gb,1711.5235415200002,1687.3122694399997,52.1106816,7.815970093361102e-14,-25.27570000000003,-9.854299999999911,10.603999999999925,-3.3734095199999885,-35.129900000000035,7.230590479999936,-27.8993095200001,S
ligand,64,gb,1682.0864619199997,1653.398647280001,54.22937736000001,0.0001000000002449,-24.11080000000019,-7.272700000000327,8.977600000000013,-3.1357627200000087,-31.383500000000403,5.8418372800000045,-25.5416627200004,S
ligand,65,gb,1651.3606556000004,1628.8512590400003,51.2047488,-9.999999995180532e-05,-27.156699999999997,-7.730600000000201,9.501900000000068,-3.309852240000005,-34.88730000000005,6.192047760000062,-28.69525223999999,S
ligand,66,gb,1666.9628025599998,1641.66276568,51.18481056,6.750155989720953e-14,-24.24519999999984,-7.638999999999759,8.907700000000023,-2.90827368,-31.884199999999733,5.999426320000023,-25.88477367999971,S
ligand,67,gb,1746.4825284,1716.873304,55.72943784,-0.0001999999999746,-24.498299999999936,-7.450100000000263,8.885400000000075,-3.0570134399999973,-31.94840000000017,5.828386560000078,-26.120013440000093,S
ligand,68,gb,1656.2844920000011,1627.94950416,51.61143551999999,2.184918912462308e-13,-20.48839999999997,-8.883799999999798,9.027300000000102,-2.931547680000004,-29.372199999999843,6.095752320000098,-23.276447679999745,S
ligand,69,gb,1801.7801467199995,1781.8093119199998,50.57879320000001,-2.4868995751603507e-14,-28.658399999999972,-6.858799999999899,8.197100000000066,-3.287858399999995,-35.517199999999846,4.909241600000072,-30.607958399999774,S
ligand,70,gb,1671.318240239999,1642.1061980000002,56.05545432000001,-2.557953848736361e-13,-25.14160000000011,-6.5680999999999,7.728099999999972,-2.8618120799999924,-31.709600000000066,4.86628791999998,-26.84331208000009,S
ligand,71,gb,1741.4623515999997,1705.8158874399996,61.207663440000005,-5.506706202140776e-14,-23.94499999999996,-6.864199999999664,8.00649999999997,-2.758499279999996,-30.80929999999973,5.248000719999975,-25.561299279999755,S
ligand,72,gb,1691.08188896,1668.16171632,54.1015112,-9.999999992871268e-05,-28.804499999999845,-6.872100000000056,7.744899999999999,-3.2495385600000097,-35.676599999999844,4.495361439999989,-31.18123855999985,S
ligand,73,gb,1702.35836816,1676.1969363199996,53.98433448,-9.999999973686612e-05,-24.888699999999865,-9.037100000000086,9.394900000000044,-3.2919026399999995,-33.92569999999985,6.102997360000044,-27.822702639999807,S
ligand,74,gb,1697.4057483999998,1672.2509321599996,56.37528176000001,1.723066134218243e-13,-28.7847,-8.730000000000048,9.445200000000026,-3.150965520000009,-37.51470000000018,6.294234480000017,-31.220465520000165,S
ligand,75,gb,1705.002561600001,1674.4961407999997,64.15943224,-9.999999976884057e-05,-31.268699999999956,-5.935199999999688,7.233700000000039,-3.682711440000002,-37.20379999999975,3.550988560000037,-33.65281143999971,S
ligand,76,gb,1640.3173414400003,1608.5323087199995,65.69556984000002,0.0001000000001099,-32.05499999999982,-5.612599999999799,7.274699999999934,-3.5177371200000085,-37.66759999999964,3.756962879999926,-33.91063711999971,S
ligand,77,gb,1753.0337816800002,1718.25285032,62.27823616,-0.0001000000003159,-25.09259999999996,-6.933099999999867,7.780800000000054,-3.252304799999997,-32.02570000000005,4.528495200000057,-27.49720479999999,S
ligand,78,gb,1751.4327138399997,1722.3061403199993,63.025556559999984,-1.2079226507921706e-13,-31.83160000000013,-6.582300000000062,8.058599999999931,-3.54368304000001,-38.413900000000126,4.514916959999921,-33.8989830400002,S
ligand,79,gb,1726.6586594399996,1698.5066904799992,58.93316495999999,0.0001000000001756,-29.030799999999903,-6.7213999999999805,8.195100000000032,-3.2241960000000027,-35.75229999999979,4.970904000000029,-30.781395999999763,S
ligand,80,gb,1778.1799567200003,1742.1479953600006,65.80558463999999,1.7408297026122457e-13,-27.8698999999998,-7.227500000000131,8.501999999999992,-3.178223279999991,-35.0973999999999,5.323776720000001,-29.7736232799999,S
ligand,81,gb,1832.47993064,1806.69897008,55.12908215999998,-2.415845301584341e-13,-28.130800000000065,-6.071800000000136,8.266399999999944,-3.4119215999999883,-34.202599999999975,4.854478399999955,-29.34812160000002,S
ligand,82,gb,1802.5584168,1766.006644799999,66.85007952,2.9309887850104133e-13,-28.056300000000043,-8.54380000000012,9.596200000000067,-3.294407519999995,-36.60010000000021,6.301792480000072,-30.29830752000014,S
ligand,83,gb,1693.2894730400003,1666.7731876000005,56.97161552,-0.0001000000002822,-28.716300000000103,-5.468099999999809,7.252500000000004,-3.523330080000002,-34.184500000000014,3.729169920000002,-30.45533008000001,S
ligand,84,gb,1670.1773615999994,1647.0475511200004,55.59511864,9.999999999621424e-05,-30.21179999999995,-7.571600000000284,8.944399999999984,-3.626408159999997,-37.783400000000114,5.317991839999987,-32.46540816000012,S
ligand,85,gb,1708.9603032000005,1687.4695645600004,53.82877231999999,-0.0002000000000261,-30.06070000000006,-7.500399999999986,8.72320000000002,-3.499933679999997,-37.56110000000003,5.223266320000023,-32.33783368000001,S
ligand,86,gb,1762.9657791199998,1729.86374584,63.923531280000006,-0.0001000000000743,-27.92860000000009,-8.81839999999993,9.443899999999978,-3.518298000000011,-36.74710000000001,5.925601999999968,-30.821498000000044,S
ligand,87,gb,1679.912834320001,1653.7100496799997,55.12366496000001,-9.414691248821329e-14,-26.164999999999864,-6.413499999999836,7.217700000000058,-3.5600803200000013,-32.57849999999975,3.657619680000057,-28.920880319999693,S
ligand,88,gb,1709.3305015200006,1687.4202592000006,52.741137920000014,-1.2079226507921706e-13,-29.306500000000018,-4.4485999999997725,6.505199999999974,-3.5809956,-33.75509999999957,2.924204399999974,-30.8308955999996,S
ligand,89,gb,1739.00544016,1713.7741399200002,57.27657504,-9.999999971910256e-05,-30.201399999999943,-4.8146999999999975,6.759899999999993,-3.7889748000000094,-35.01609999999987,2.9709251999999835,-32.045174799999884,S
ligand,90,gb,1660.871224319999,1645.74365968,48.26572807999999,-6.039613253960853e-14,-30.6718,-5.618699999999851,6.845200000000068,-3.69286344,-36.290499999999895,3.1523365600000672,-33.13816343999983,S
ligand,91,gb,1657.4264809600002,1641.33302544,48.81853600000001,2.220446049250313e-13,-30.613900000000065,-5.619799999999683,7.348800000000012,-3.840180479999999,-36.23369999999971,3.508619520000013,-32.7250804799997,S
ligand,92,gb,1746.1963855200008,1721.5265364800007,54.64794223999999,1.9539925233402758e-13,-28.0269000000002,-5.003600000000216,6.316300000000024,-3.2638932000000143,-33.03050000000039,3.0524068000000097,-29.97809320000038,S
ligand,93,gb,1631.2069640000004,1612.4985778399996,50.19752992,-9.999999969600992e-05,-29.05770000000012,-6.013499999999781,7.07400000000004,-3.491843759999989,-35.0711999999998,3.582156240000051,-31.489043759999745,S
ligand,94,gb,1734.0112210399998,1704.8523582399998,64.31954359999999,-9.999999997489796e-05,-32.413599999999875,-7.722299999999956,8.794299999999993,-3.8189807999999967,-40.13579999999986,4.975319199999996,-35.16048079999987,S
ligand,95,gb,1651.9312008800002,1626.60822552,53.001824160000005,0.0002000000001434,-26.09889999999989,-7.8236000000002655,9.4941,-3.250648800000009,-33.922500000000184,6.24345119999999,-27.679048800000192,S
ligand,96,gb,1705.4218304000003,1684.7967875199995,52.455772560000014,-3.321787289678469e-13,-30.050299999999798,-8.554499999999939,10.29870000000004,-3.5246296800000074,-38.60489999999989,6.774070320000034,-31.83082967999985,S
ligand,97,gb,1686.9103644,1669.2467963999998,49.76011328,-1.3145040611561853e-13,-30.15120000000029,-8.86640000000011,10.281600000000058,-3.360545279999997,-39.01770000000035,6.921054720000061,-32.096645280000295,S
ligand,98,gb,1657.6119948000005,1630.5548351200005,57.3385584,-9.999999992871268e-05,-28.23840000000012,-8.849300000000026,10.35799999999993,-3.551598720000002,-37.08770000000019,6.806401279999927,-30.28129872000026,S
ligand,99,gb,1701.9242652800003,1684.3720128799996,47.19424672,-5.329070518200752e-14,-27.366599999999732,-8.678699999999932,9.896300000000023,-3.492994320000009,-36.04529999999978,6.403305680000016,-29.64199431999976,S
ligand,100,gb,1705.9921606399994,1681.2942066400008,55.786794080000014,-2.184918912462308e-13,-29.339800000000118,-7.89620000000044,9.404000000000062,-3.2568400800000035,-37.2360000000004,6.147159920000059,-31.088840080000345,S
ligand,101,gb,1725.8646864799994,1696.4374540000003,62.41308160000001,1.2256862191861728e-13,-31.567299999999936,-7.053100000000048,9.29870000000001,-3.6641491199999936,-38.62049999999997,5.634550880000017,-32.985949119999944,S
